id	project_name	assignee_id	processed_title	processed_description	processed_labels	priority_id	type_id	status_name
13120370	GEODE	5479	shutdown cache server serverlauncher cause jvm exit complete shutdown	concern behavior gfsh server launch serverlauncher keep alive acceptorimpl thread non daemon thread jvm shutdown server serverlauncher invoke midway closing terminate acceptorimpl thread cause jvm exit	['pull-request-available']	3	1	Closed
12945079	GEODE	5479	failures sessionreplicationintegrationjunittest	multiple failure occur test build look like get response server noformat assertionerror expect method method source method noformat revision build	['ci', 'flaky']	3	1	Closed
12902216	GEODE	5479	gfsh https connection work environment ssl termination	cloud foundry ssl termination transport path look like code gfsh elb cluster code elb elastic load balancer haproxy attempt connect https url following occur code gfsh connect http gemfire successfully connect gemfire manager http service gfsh long connect gemfire manager http service gfsh exiting code problem gfsh retrieve meta information consist index command map url endpoint initial https connection url return index http url	['gfsh']	2	1	Closed
13173364	GEODE	5479	processwrapper command line long windows	especially testing processwrapper produce command line long windows handle classpath option char long example	['pull-request-available']	3	1	Closed
12902211	GEODE	5479	gfsh shutdown server result unclean shutdown certain circumstance	occasionally dev rest api enable gfsh shutdown server server shutdown cleanly exit early see frequently system property set appear problem case network partition detection enable member member crash disconnect cluster order avoid split brain	['gfsh']	4	1	Closed
13395749	GEODE	5479	implement zunionstore command	implement command zunionstore command option associate test acceptance command implement appropriate unit test command add abstracthitsmissesintegrationtest command test redis cli tool verify native redi	['pull-request-available']	3	2	Closed
13356514	GEODE	5479	add ability concurrentloopingthread run lockstep	allow possibility contention iterate multiple key	['pull-request-available']	3	6	Closed
13340911	GEODE	5479	failure crashandnorepeatdunitt	failure code java crashandnorepeatdunitt failed rmiexception invoke run host vms cause managementexception start redis server bind address port sure run address port combination cause bindexception address use code	['flaky-test', 'unreleased']	4	1	Closed
13414610	GEODE	5479	fail infrequently	fail infrequently key value null instead expect value code java executionexception assertionfailederror expect set null method method source method cause assertionfailederror expect set null method code note line number take branch	['testing']	3	1	Closed
13180265	GEODE	5479	support windows build heavy lifter instance	order windows build consistent linux build process	['pull-request-available']	3	4	Closed
13335781	GEODE	5479	redis spop return incorrect string type	spop key argument count single return value bulk string simple string	['pull-request-available']	3	6	Closed
13365853	GEODE	5479	introduce rediskey key object redisdata entry	currently bytearraywrapper key redis entry partitionresolver routingid optionally compute need add explicit object represent key make clean abstraction allow route calculate key instantiate	['blocks-1.14.0\u200b', 'pull-request-available']	3	4	Closed
13377969	GEODE	5479	introduce redis slotadvisor manage slot information	currently function pull bucket slot info member member contain current view bucket location use instead avoid unnecessary provide date information	['pull-request-available']	3	4	Closed
13373073	GEODE	5479	implement cluster nodes slot info command	implement cluster command cluster node command compatible redis implement cluster command cluster slot command compatible redis implement cluster command cluster info command compatible redis consult rfc reference acceptance new dunit test create assert behavior correct	['pull-request-available', 'redis']	3	2	Closed
13158818	GEODE	5479	add ignorefailure flag clifunctionresult	command ability idempotent exist typically creation exist typically deletion flag pass function perform actual work new cluster config pojo want function accept pojo argument end function able set new flag action fail missing exist component command process return clifunctionresult determine present user	['pull-request-available']	3	4	Closed
13440283	GEODE	5479	upgrade classgraph	fix issue describe	['pull-request-available']	3	4	Closed
12905620	GEODE	5479	failure	fail time run stability error message dunit rmiexception invoke run host vms stacktrace dunit rmiexception invoke run host vms dunit dunit dunit method method source method cause assertionfailederror	['ci']	3	1	Closed
13213992	GEODE	5479	deploy invalid jar file write file content config locator	deploy jar multiple jar invalid content deploy file write locator include clusterconfig partial jar deployment fail completely produce clusterconfig	['pull-request-available']	3	1	Closed
13397027	GEODE	5479	enable redis server authorize security manager	redis command api invocation authorize customer provide security manager method call redis api principal return method authentication process resourcepermission pass authorize method operation actual permission string tbd data write future provide fine grain support different resourcepermission different redis operation acceptance tbd	['pull-request-available', 'redis']	3	2	Closed
13377322	GEODE	5479	failure nativeredisclustertestrule incorrect primary node count expect	noformat hashesnativeredisacceptancet classmethod failed comparisonfailure incorrect primary node count expect noformat	['flaky-test', 'pull-request-available', 'unreleased']	3	1	Closed
13405497	GEODE	5479	test hashesandcrashesdunittest ignore	fail follow stack trace code java executionexception rediscommandtimeoutexception command time method method source method cause rediscommandtimeoutexception command time source code fail connection failure follow stack trace code java executionexception redisconnectionexception unable connect method method source method cause redisconnectionexception unable connect cause redisexception finishconnect fail connection refuse cause finishconnect fail connection refuse cause connectexception finishconnect fail connection refuse code	['pull-request-available']	3	6	Closed
13148997	GEODE	5479	allow gfshrule launch cluster different geode version	able use versionmanager start cluster old geode version	['pull-request-available']	3	3	Closed
13215284	GEODE	5479	replace synchronization lock atomicreference internallocator	explicitly state multiple locator start serially network outage recovery result multiple locator enter reconnect state simultaneously situation deadlock result particularly likely cluster config enable region creation	['pull-request-available']	3	4	Closed
13380875	GEODE	5479	fail indexoutofboundsexception	see pre checkin test run noformat sessionsandcrashesdunittest failed indexoutofboundsexception index bound length noformat occur block totalupdate code java int totalupdate totalupdate int sessionidx string sessionid code run test locally trace logging add totalupdate typically cause update slow run test failure solution await update perform updater thread logic handle case totalupdate	['testing']	3	1	Closed
13404874	GEODE	5479	disable native redis multibulk test	redis new auth relate test introduce fail run pipeline change simply disable test future evaluate enable	['blocks-1.14.1', 'pull-request-available']	3	6	Closed
13443720	GEODE	5479	add partition listener option gfsh create region command	add listener option create region gfsh command sure add place plumbing support exist	['pull-request-available']	3	4	Closed
13414322	GEODE	5479	radish authentication	test create client continually authenticate cluster member kill restart problem behavior identify turn ticket address issue	['pull-request-available']	3	6	Closed
13173499	GEODE	5479	generated diskstore restore script incorrect windows	auto generate script incorrect windows slight difference implementation scriptgenerator windows unix	['pull-request-available']	3	1	Closed
13372738	GEODE	5479	switch docker compose testcontainer	palantir docker compose rule sunsette month palantir advise switch testcontainer docker compose integration use testcontainer	['pull-request-available']	3	3	Closed
13424782	GEODE	5479	log exception jndi binding fail cache creation	configure jndi bind construct fail bind log contain useful error message like noformat warn pst jndi bind creation simpledatasource fail datasourcecreateexception fail connect simpledatasource log detail noformat exception stack contain real cause problem case noformat sqlnontransientconnectionexception connectexception error connect server localhost port message connection refuse connection refuse source source source method cause error connectexception error connect server localhost port message connection refuse connection refuse source source source source source cause connectexception connection refuse connection refuse method source source method noformat	['pull-request-available']	3	4	Closed
13188040	GEODE	5479	clientservertransactiondunittest fail occasionally windows	windows follow failure occur fairly regularly noformat clientservertransactiondunittest testfailoveraftercommitdistributioninvokeslistenerinclientonlyonce failed rmiexception invoke run host vms cause assertionerror rmiexception invoke run host vms cause assertionerror event occur clientservertransactiondunittest testfailoveraftercommitdistribution failed rmiexception invoke run host vms cause serveroperationexception remote server perform remote cause regiondestroyedexception server connection region name find request rmiexception invoke run host vms cause assertionerror event occur noformat client occasionally end connection wrong server define case	['flaky', 'pull-request-available']	3	6	Resolved
13397014	GEODE	5479	enable ssl client certificate authorization redis	ssl require authentication geode property set true validate redis client certificate configure ssl truststore ensure client certificate issue trust certificate authority acceptance criteria client certificate issue trust certificate authorities properly authenticate client certificate issue non trusted certificate authorities authenticate geode property ssl require authentication set false client certificate authentication perform appropriate test develop ensure feature work expect regress	['pull-request-available', 'redis']	3	2	Closed
13369215	GEODE	5479	failure lettucepubsubintegrationtest quitwhilesubscribe fail		['pull-request-available']	3	1	Closed
13445882	GEODE	5479	run analyze serialiable test intellij	intellij build run test instead gradle run analyzeserializable test relevant class write different output directory	['pull-request-available']	3	6	Resolved
13179979	GEODE	5479	acceptancetest run parallel container result port conflict	noformat deploywithlargejartest deploylargesetofjar failed comparisonfailure expect method noformat pass fail	['flaky', 'pull-request-available', 'swat']	3	1	Closed
13393957	GEODE	5479	failure nativeredissessionacceptancetest executionerror	noformat nativeredissessionacceptancetest executionerror failed assertionerror suspicious string write log run fix string use ignore find suspect string line error utc fail return response inboundchannel stacklessclosedchannelexception source method source method noformat noformat test result uri test report artifact job available noformat	['pull-request-available']	3	6	Closed
13213375	GEODE	5479	failure testsecondaryeventsnotreprocessedaftercurrentsitememberfailoverwitholdclient fail bind exception	test wanrollingupgradesecondaryeventsnotreprocessedaftercurrentsitememberfailoverwitholdclient fail port bind exception look like return port twice row code java info utc locator start info utc start server location distribution locator info utc got result null args object take info utc received method args object info utc locator discovery task exchange locator information info utc got result null args object take info utc received method args object info utc start peer location distribution locator info utc start distribution locator info utc got result bindexception fail create server socket notice use port right away locator start want use port test result	['pull-request-available']	3	6	Closed
13303766	GEODE	5479	hsetdunitt lose connection remote process break pipe	test fail try communicate remote process code hsetdunitt fail jedisconnectionexception socketexception broken pipe write fail cause socketexception broken pipe write fail method code method fail try communicate disconnect remote process code hsetdunitt classmethod failed jedisconnectionexception socketexception broken pipe write fail cause socketexception broken pipe write fail method code test fail code complete test hsetdunitt result failure complete test hsetdunitt result failure complete test hsetdunitt result failure complete test hsetdunitt result failure complete test hsetdunitt classmethod result failure code infrastructure failure crash remote jvm run intellij successful	['flaky']	3	1	Resolved
12970977	GEODE	5479	failure queuecommandsdunitt	noformat error message rmiexception invoke run host vms stacktrace rmiexception invoke run host vms method method source method cause assertionerror expect method hydra source method method noformat	['ci']	3	1	Closed
13414634	GEODE	5479	failure memorystatsintegrationtest fail	link bug report noformat memorystatsintegrationtest failed assertionerror expecting actual great method method source method test complete fail	['pull-request-available']	3	1	Closed
13427601	GEODE	5479	redis command registry need include data structure	redis command associate data structure command need know datum structure command associate	['pull-request-available']	3	4	Closed
13428099	GEODE	5479	create common infrastructure blocking commands keyspace event notifications	create common infrastructure implement redis block command keyspace event notifications acceptance common infrastructure implement appropriate unit testing	['pull-request-available']	3	2	Closed
13402572	GEODE	5479	implement redis command command	implement redis command name command command acceptance command implement appropriate unit test command add abstracthitsmissesintegrationtest command test redis cli tool verify native redi	['pull-request-available']	3	2	Closed
12937585	GEODE	5479	failure	noformat error message assertionfailederror expect stacktrace assertionfailederror expect method method source method noformat	['ci']	3	1	Closed
13142132	GEODE	5479	cluster configuration respond locator reconnect distribute system	case reconnect event subsequent server request cluster configuration fail following error noformat info ist locator receive request configuration configurationrequest group info ist locator destroy lockservicedestroyedexception destroy noformat	['pull-request-available']	3	1	Closed
13182903	GEODE	5479	fail	test fail concourse integration test geode assembly assertionerror expecting contain method method source method	['swat']	3	1	Resolved
13430512	GEODE	5479	fix redisproxy correctly process moved response	redisproxy test helper rewrite redis response allow address translation docker base redis cluster way internal netty processing pipeline construct received moved response disrupt subsequent request flow proxy	['needstriage', 'pull-request-available']	3	1	Closed
13427614	GEODE	5479	organize geode redis stats data structure	geode redis stats organize data structure stat associate data structure stat continue expose geodeforredisstat acceptance stat associate command specific data structure expose datum structure strings sets sortedsets hash list test pass	['pull-request-available']	3	4	Closed
13182215	GEODE	5479	switch windows build job heavy lifter model	use approach linux build launch build system job	['pull-request-available']	3	4	Resolved
13086375	GEODE	5479	failure window processstats create	noformat gemfirestatsamplerintegrationt testbasic failed assertionerror processstats create windows server noformat	['ci', 'integrationtest', 'windows']	3	1	Resolved
13179152	GEODE	5479	randomize internal http service work directory	start http service give webapp extract work directory form shutdown directory clean directory completely remove jvm exit occasionally subsequent test request use port result work directory windows fail directory let clean webapp redeploy location randomize work directory bit add short sequence random char directory	['pull-request-available']	3	1	Closed
13366211	GEODE	5479	redis test fail netty later	pubsubintegrationtest ensureorderingofpublishedmessage build apache develop geode test result reliably linux windows bump apache geode important date late version party dependency break separately redis knowledge tackle	['pull-request-available', 'unreleased']	3	1	Closed
13148998	GEODE	5479	versionmanager geode old version module	precursor	['pull-request-available']	3	3	Closed
13417121	GEODE	5479	lettucepubsubintegrationt subscribepsubscribesameclient fail	see build task geode apis compatible redi integrationtest lettucepubsubintegrationtest subscribepsubscribesameclient failed comparisonfailure expect	['redis-triage']	3	1	Resolved
12850655	GEODE	5479	gfsh locate entry command fail find entry partition region key string	datacommandfunction locateentry method use input string key instead convert keyobject getprimarymemberforkey getkeyinfo call partitionedregion case current code look like code title solid object keyobject null try keyobject keyclass region instanceof partitionedregion region localregion value distributedmember primarymember key int bucketid code fix code code title solid value distributedmember primarymember keyobject int bucketid code	['gfsh']	4	1	Closed
13363722	GEODE	5479	add sharde support redis region	ability allow future mapping cluster slot geode bucket preemptive enable redi cluster support	['blocks-1.14.0\u200b', 'pull-request-available']	3	4	Closed
13209995	GEODE	5622	rest conrtoller locatorclustermanagementservice instance inject create	originally implement controller noop inject clustermanagementservice controller create method result implementation curl geode management cache element region type gfsh list region region create cluster	['pull-request-available']	3	7	Resolved
13442839	GEODE	5622	failure dead server monitor fail increment server count new server start	noformat task geode core integrationtest connectionproxyjunittest failed conditiontimeoutexception assertion condition define lambda expression connectionproxyjunittest expect minute cause assertionerror expect test complete fail skip test result uri test report artifact job available	['needstriage', 'pull-request-available']	3	1	Resolved
13421804	GEODE	5622	failure rollingupgradewithgfshdunittest testrollingupgradewithdeployment	failure upgrade test rollingupgradewithgfshdunittest testrollingupgradewithdeployment start locator exit status expected code java task geode assembly upgradet rollingupgradewithgfshdunitt fail assertionfailederror exit value process start gfsh start locator service manager expect method test complete fail test result uri test report artifact job available code	['geodeoperationapi']	3	1	Closed
13327118	GEODE	5622	pulse behavior select query	typedjson refactor different behavior distributedsysteemmbean select query jackson json annotations take effect select field anymore jsonproperty annotation value show header null value field show	['geodeoperationapi', 'pull-request-available']	3	1	Closed
12860812	GEODE	5622	refactor pulse folder geode pulse folder	rename pulse root folder geode pulse low priority pick project folder rename	['build']	4	7	Closed
13137172	GEODE	5622	deprecate peer auth init	peer auth init currently deprecate allow user supply class generate credential peer authentication instead read cmd line property useful integration key management system like credhub allow user save password plain text format file sure property work expect deprecate doc	['pull-request-available']	3	3	Closed
13003720	GEODE	5622		noformat assertionerror suspicious string write log run fix string use ignore find suspect string line fatal pdt long connect source source source source noformat	['ci']	3	1	Closed
13219766	GEODE	5622	failures gemfiredeadlockdetectordunittest testdistributeddeadlock	single run failure relate testdistributeddeadlock noformat showdeadlockoverhttpdunitt testdistributeddeadlockwithfunction failed showdeadlockoverhttpdunittest testnodeadlock failed gemfiredeadlockdetectordunittest testdistributeddeadlockwithdlock failed noformat noformat showdeadlockoverhttpdunitt testdistributeddeadlockwithfunction failed rmiexception invoke run host vms cause conditiontimeoutexception condition showdeadlockdistributedtestbase fulfil second showdeadlockoverhttpdunittest testnodeadlock failed rmiexception invoke run host vms cause conditiontimeoutexception condition showdeadlockdistributedtestbase fulfil second test complete fail task geode web distributedt failed task geode core distributedt gemfiredeadlockdetectordunittest testdistributeddeadlockwithdlock failed assertionerror noformat test result uri test report artifact job available	['flaky', 'pull-request-available']	3	1	In Progress
13203793	GEODE	5622	create java api createregion	implement java api createregion input regionconfig group output include region create applicable server configuration update fail reason failure	['pull-request-available']	3	7	Resolved
13391618	GEODE	5622	server user expire clean user attribute server	clientuserauths maintain map clientid user attribute log shiro subject etc user expire need remove entry map log shiro subject avoid resource leak add appropriate test unit integration dunit test cover multi server scenario sure expired subject entry clear map	['geodeoperationapi', 'pull-request-available']	3	7	Closed
12978174	GEODE	5622		error message assertionerror suspicious string write log run fix string use ignore find suspect string line fatal pdt long connect stacktrace assertionerror suspicious string write log run fix string use ignore find suspect string line fatal pdt long connect method source source source	['ci']	3	1	Closed
13344670	GEODE	5622	concurrent put invalidate cause clear hang	current feature feature branch test hang class prclearintegrationt public serverstarterrule server new public executorservicerule executor new executorservicerule public void test throw exception internalcache cache region region completablefuture thread completablefuture invalidate thread completablefuture clear thread quote	['geodeoperationapi', 'pull-request-available']	3	7	Resolved
13169367	GEODE	5622	failure luceneindexcommandswithreindexalloweddunittest	code java assertionerror expecting contain exactly order element find element expect method junitparams junitparams method source method code	['ci', 'flaky', 'pull-request-available', 'swat']	3	1	Resolved
13039046	GEODE	5622	fail intermittently comparisonfailure	noformat comparisonfailure expect method method source source source noformat couple thing fix test test use hardcode port probably use zero ephemeral port availableport good practice use throw exception junit method etc probably catch ioexception pulseserverhasstarte	['flaky']	3	1	Resolved
12828106	GEODE	5622	merge pulse source code	pulse web application monitor geode cluster pivotal like contribute pulse geode project	['starter']	3	2	Closed
13198783	GEODE	5622	describe config output show sensitive information plain text	start locator server ssl information file file contain ssl configuration describe config setting plain text	['pull-request-available']	3	1	Closed
13407128	GEODE	5622	failure queryconfigurationserviceconstraintsdistributedtest fail find authenticate user	noformat queryconfigurationserviceconstraintsdistributedt partition operation update executewithinitialresult false failed rmiexception invoke run host vms cause cqexception fail find authenticate user method cause authenticationrequiredexception fail find authenticate user test complete fail skip noformat	['geodeoperationapi', 'pull-request-available']	3	1	Closed
12937570	GEODE	5622	failure	noformat error message assertionfailederror stacktrace assertionfailederror method method source method noformat	['ci']	3	1	Closed
13026826	GEODE	5622	hot deploy cluster configuration bounce server	user able import new set cluster configuration have shutdown server initial phase try cluster configuration	['clusterconfig', 'deploycommand', 'deploy', 'gfsh']	3	4	Reopened
12901123	GEODE	5622	upgrade geode use	noformat apache team pleased announce release apache know framework log application behavior upgrade provide significant improvement predecessor provide modern feature support marker property substitution lookups asynchronous logger addition lose event reconfigure eighth release contain bugfixe new feature release require minimum java release change version include new feature add support configuration properties add configurationbuilder added support java lambda expression lazily construct log message request log level enable update logger wrapper generator tool add java lambda support custom log level new appender apache kafka thank mikael ståldal new publisher appender zeromq jeromq thank gary gregory add comma separated value csv layout parameter event log thank gary gregory add core configurator api change logger level add api level thank gary gregory add levelrangefilter class thank gary gregory added support system nanosecond time pattern layout added support compress format file rollover support additional apache commons compress compression format rollover deflate new module liquibase integration thank mikael ståldal new rewritepolicy change level log event thank mikael ståldal add way route message base marker layout routingappender thank daniel marcotte add class help write log file relative thank adam retter add api expose shutdowncallbackregistry thank charles allen fix bugs fix potential race condition reconfiguration introduce reliabilitystrategy facilitate switching different mechanism prevent log event drop reconfiguration core classloader string fail work config location file path thank gary gregory outputstreammanager consoleappender leak manager thank marcus thiesen write pende event flume appender stop nullpointerexception pass null thank mikael ståldal check security permission late mislead statuslogger warn event logmanager map thank philipp schneider noclassdeffounderror start app google app engine thank lukasz lenart extendedthrowablepatternconverter print suppress exception thank joern huxhorn mauro molinari improper handling json escape char deserialize json log event thank sam braam exception log tcpsocketserver serializedlayout thank andy mcmullan throwableproxy getextendedstacktraceasstring throw npe deserialize nested exception thank sam braam asyncappender reset thread interrupt flag catch interruptedexception thank robert schaft fileconfigurationmonitor unnecessarily call cause high cpu usage thank nikhil backward compatibility issue api ndc pop peek thank marc dergacz custom level give null level cause npe thank mikael ståldal simplelogger create unnecessary map object call instead getimmutablecontext thank mikael ståldal highlightconverter obey noconsolenoansi zipcompressaction leave file open error take place gzcompressaction leave file open error take place incorrect documentation layout default charset thank gili socket syslog appender timeout account startup thank guillaume turri circular suppress exception throw stackoverflowerror thank kenneth gendron circular exception cause throw stackoverflowerror thank kenneth gendron use measure time interval thank mikhail mazurskiy externalize url resource thank günter albrecht respect marker contract thank daniel branzea respect marker contract respect marker contract respect marker contract implement header layout write application startup append exist file fix thank maciej karaś kenneth leider clarify documentation combine async sync logger gelflayout throw exception log event field null thank mikael ståldal change update java platform java version onwards require java patternlayout timestamp format performance improvement replace synchronize simpledateformat apache commons fastdateformat well caching result fast timestamp format patternlayout timestamp format performance improvement predefine date format variant period millisecond separator instead format fast date format improved performance loggerconfig performance improvement avoid unnecessary lock acquisition use efficient datum structure patternlayout performance improvement cache reuse threadlocal stringbuilder add thread status logger layout pass log event interpolate logger property support batchsize flumeavromanager define avoid create temporary array object workaround bug jboss eap thank hassan kalaldeh robert andersson remko popma mongodb appender username password optional thank poorna subhash jeremy lautman try systemclassloader run google appengine allow list key specify mdc pattern converter fix findbugs bug simplify code update apache flume update mongodb driver update database test update java mail update jackson update jackson update jackson update apache commons compress remove remove experimental interface levellogger got commit master mistake apache require minimum java build run great require java version require java basic compatibility provide api component implement implementation specific class method package name maven groupid change avoid conflict complete information apache include instruction submit bug report patch suggestion improvement apache apache website noformat	['logging']	3	4	Closed
13415883	GEODE	5622	authenticationrequiredexception fail find authenticate user	client connect server thread put connection valid uniqueid clientcacheupdater thread fail initialize get ioexception try connect server quote warn pst cache client updater thread runitnow hydra port runitnow hydra catch follow exception attempt create server client communication socket exit sockettimeoutexception read time quote clientcacheupdator reset connection userid thread use uniqueid get exception	['geodeoperationapi', 'pull-request-available', 'unreleased']	3	1	Closed
13074003	GEODE	5622	failure	error message assertionerror expect stacktrace assertionerror expect method source source source	['ci']	3	1	Resolved
12966567	GEODE	5622	failure fail assertionerror	private build revision error message noformat assertionerror noformat stacktrace noformat assertionerror method method source method noformat	['ci']	3	1	Closed
13169861	GEODE	5622	dlockandtxlockregressiontest hang dunit pipeline	hang test	['pull-request-available', 'swat']	3	7	Resolved
13407137	GEODE	5622	failure authexpirationdunittest see entrydestroyedexception	noformat authexpirationdunittest failed rmiexception invoke run host vms cause entrydestroyedexception noformat	['geodeoperationapi', 'pull-request-available']	3	1	Closed
13030739	GEODE	5622	gfsh parser validate argument	gfsh right happily let use invalid argument ignore helpful error user provide unsupported argument user probably think argument suppose example encounter try use connect instead apparently succeed actually anonymous authentication pass argument	['springshell', 'gfsh', 'jopt-simple']	3	4	Closed
12937580	GEODE	5622	failure	noformat error message assertionfailederror expect stacktrace assertionfailederror expect method method source method noformat	['ci']	3	1	Closed
12966221	GEODE	5622	failure	assertionerror expect method method source method	['ci']	3	1	Closed
13153363	GEODE	5622	failure wancommandlistdunittest fail intermittently null pointer	noformat assertionerror suspicious string write log run fix string use ignore find suspect string line error utc execute list gateway nullpointerexception method method source method method method method source method	['ci', 'pull-request-available']	3	2	Closed
13311533	GEODE	5622	exception create domain configuration stop locator startup roll upgrade	report mailing list show testrollingupgradeofgeodewithgfs test custom jar deploy locator start roll upgrade code serializationexception create instance configuration code	['geodeoperationapi']	3	1	Closed
13404341	GEODE	5622	failure authexpirationdunittest fail	noformat authexpirationdunittest failed rmiexception invoke run host vms cause conditiontimeoutexception assertion condition define lambda expression authexpirationdunitt use region expect size minute cause assertionerror expect size test complete fail skip noformat test result uri test report artifact job available	['pull-request-available']	3	1	Closed
13391617	GEODE	5622	old version client receive authenticationrequiredexception authentication expire	currently old client receive classnotfoundexception need add serialization code convert authenticationexpiredexception old exception old client understand note convert exception message match old client expect authentication automatically lose original message server throw	['geodeoperationapi']	3	7	Closed
13008927	GEODE	5622	jmx suspect string cause test fail	suspect string cause periodic failure number unit test error message assertionerror suspicious string write log run fix string use ignore find suspect string line fatal pdt long connect	['ci']	3	1	Closed
13445269	GEODE	5622	failure txcommitmessagebcoldclienttoservertxbothtest fail	noformat txcommitmessagebcoldclienttoservertxbothtest failed rmiexception invoke run host vms cause systemconnectexception unable join distribute system noformat test complete fail skip test result uri test report artifact job available	['needstriage']	3	1	Resolved
12969705	GEODE	5622	failure	failure private build revision error message noformat assertionerror connect command fail connect manager result fail retrieve rmiserver stub communicationexception root exception nosuchobjectexception object table noformat stacktrace noformat assertionerror connect command fail connect manager result fail retrieve rmiserver stub communicationexception root exception nosuchobjectexception object table method method source method noformat standard output noformat previously run test getcommandonregionwithcacheloaderduringcachemissdunittest listanddescriberegiondunittest miscellaneouscommandsdunittest sharedconfigurationcommandsdunittest showstacktracedunittest usercommandsdunitt deploycommandsdunittest configcommandsdunitt connectcommandwithhttpandssldunittest noformat	['ci']	3	1	Closed
13278572	GEODE	5622	partitioned region clear successful client present subscription enable	clear operation successful client subscription enable client update correct region clear event acceptance dunit test ensure clear operation successful ensure client get correct event notification enable test test coverage member depart scenario test coverage member restart scenario unit test complete code coverage newly write code	['geodecommons', 'pull-request-available']	3	7	Open
13278551	GEODE	5622	failure clientclustermanagementservicedunittest deleteregiononspecificgroup	code java clientclustermanagementservicedunittest deleteregiononspecificgroup fail assertionerror suspicious string write log run fix string use ignore find suspect string line error gmt replicate concurrencychecksenable regiondestroyedexception replicate concurrencychecksenable code	['pull-request-available']	3	1	Closed
13369853	GEODE	5622	server default cache server turn management rest getmember information return wrong information	server launcher launch default server getmemberinformationfunction return wrong member info isserver false status field	['pull-request-available']	3	1	Closed
13444908	GEODE	5622	intermittent failure	authexpirationbackwardcompatibledunitt fail intermittently know test problem product problem see failure precheckin test run test result test artifact failure happen develop branch change failure occur time execution test method develop branch stack trace precheckin noformat assertionerror expect primary true version geode method method source method noformat	['needstriage', 'pull-request-available']	3	1	Closed
13334270	GEODE	5622	define index create define index work user switch connected locator	step reproduce connect define index disconnect connect create define index note index create step create	['pull-request-available']	3	1	Closed
13018981	GEODE	5622	geode securitymanager component implement declarable	go forward post incubate multiple way configure apache geode securitymanager implementation effect instance notably addition geode security manager system property highly valuable apache geode call release late javadoc org apache geode cache custom application specific geode base securitymanager implementation provide custom application specific geode base release late javadoc org apache geode security implementation implement geode release late javadoc org apache geode cache interface especially beneficial situation post construction initialization logic need invoke constructor particularly custom securitymanager reference need access class component init method outside securitymanager instance constructor construction allow reference escape good multi threaded environment useful situation gemfire security manager system property suspect case situation environment trace integratedsecurityservice delegate apache incubator geode blob rel incubate geode core src main java org apache geode internal security method apache incubator geode blob rel incubate geode core src main java org apache geode internal security similar support apache incubator geode blob rel incubate geode core src main java org apache geode internal security introspect class type determine custom application specific geode base securitymanager implementation implement declarable interface invoke init method return	['affects-spring']	3	1	Open
13444666	GEODE	5622	failure	noformat rmiexception invoke run host vms method method source method cause assertionerror method source method method noformat artifact find test result uri test report artifact job available	['pull-request-available']	3	1	Resolved
13192355	GEODE	5622	file absolute path change change	noformat file new file new noformat pre code print line relativefile object point file old code print old line dynamically change affect relative file absolute path anymore	['pull-request-available']	3	7	Resolved
12937581	GEODE	5622	failure	noformat error message assertionfailederror stacktrace assertionfailederror method method source method noformat	['ci']	3	1	Closed
13404532	GEODE	5622	throw handle authenticationexpiredexception login time	time gap credential gather client credential examine server time period credential expire rare case happen lot stress test test client operation fail operation user authenticate need open new connection require authentication allow authenticate method throw authexpirationexception want client chance retry retry	['geodeoperationapi', 'pull-request-available']	3	7	Closed
13391638	GEODE	5622	investigate behavior authentication expire	ensure message delivery user expire need authorize message dispatch message catch authexpiredexception send reauthenticate message client client get message authenticate message dispatcher use new subject authorize message try deliver client authenticate timely manner proxy close connection sure work multi user mode message dispatcher use newly update user authorize message need able associate new userid old userid require authenticateuserop send old userid exist sure include test multi server case	['geodeoperationapi', 'pull-request-available']	3	7	Closed
13184435	GEODE	5622	export cluster configuration work filename	late geode snapshot export cluster config filename path result error code gfsh start locator gfsh start server gfsh create region test partition gfsh export cluster configuration file cluster process command error null code sort work use path code gfsh start locator gfsh start server gfsh create region test partition gfsh export cluster configuration file code appear cluster config file write specify path current work directory code gfsh export cluster configuration file cluster code code cluster cluster code	['pull-request-available']	3	1	Closed
12978175	GEODE	5622		error message assertionerror suspicious string write log run fix string use ignore find suspect string line fatal pdt long connect stacktrace assertionerror suspicious string write log run fix string use ignore find suspect string line fatal pdt long connect method source source source	['ci']	3	1	Closed
13350725	GEODE	5622	createregioncommanddunittest flaky	failure build task geode gfsh distributedt createregioncommanddunittest ensureoverridingcallbacksfromtemplatedonotrequireclassesonlocator failed comparisonfailure region exist cluster expect method createregioncommanddunittest ensurenewcallbacksfromtemplatedonotrequireclassesonlocator failed comparisonfailure region exist cluster expect method pass build possibly transient issue	['geodeoperationapi', 'pull-request-available']	3	1	Closed
13403669	GEODE	5622	luceneclientsecuritydunittest fail	lucene dunit test execution fail authenticationrequiredexception unable find authenticated user noformat luceneclientsecuritydunittest failed rmiexception invoke run host vms cause functionexception serveroperationexception remote server heavy authenticationrequiredexception fail find authenticate user cause serveroperationexception remote server heavy authenticationrequiredexception fail find authenticate user cause authenticationrequiredexception fail find authenticate user	['geodeoperationapi']	3	1	Resolved
